,videoId,title,description,publishedAt,commentCount,dislikeCount,favoriteCount,likeCount,viewCount
266,rZYo5POj-0o,『息子の万引き疑う奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-03-05T09:00:06.000Z,671,86,0,3607,272645
267,177FXQcytCo,『万引きの注意、スタンガンな奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-03-04T09:00:00.000Z,399,56,0,3557,280765
268,etPp5CL2JBw,『ゴリラ走りな奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-03-03T09:00:04.000Z,295,21,0,1489,71907
269,b2e0jKyWwMg,『街中でも腰引けてる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-03-01T09:00:05.000Z,263,22,0,1764,112225
270,82leJ8ZOCjk,【ジャルジャル コント対決】ROUND9「サポーター対決」 朝摘みオレンジVSヨーグリーナ  朝飲むならどっち？おいしさ対決,ジャルジャル の対決コント動画（全10本）、続々公開中！ あなたはどっち派？ 朝摘みオレンジ派 VS ヨーグリーナ派 #ジャルジャル の 譲れない...,2019-03-01T02:00:45.000Z,238,60,0,2261,34110
271,xTnPg4nUYN0,『ナンデレスリングブニブンカケイノヤツガアツマルカケンキュウブに入部する奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-27T09:00:10.000Z,367,28,0,1498,112102
272,HbEMfVnqaWE,ジャルジャルの笑いのツボ屋#01【大阪チャンネル】,人は誰しも“ツボに入って死ぬほど笑う”経験をしたことがあるはず。その瞬間はすべてを忘れられる人生最高の瞬間。そんな“奇跡の笑い”を...,2019-02-24T12:41:11.000Z,167,12,0,347,27306
273,mXNViISBxvM,ジャルジャルの笑いのツボ屋#03【大阪チャンネル】,人は誰しも“ツボに入って死ぬほど笑う”経験をしたことがあるはず。その瞬間はすべてを忘れられる人生最高の瞬間。そんな“奇跡の笑い”を...,2019-02-24T12:34:01.000Z,110,4,0,214,19275
274,O3hYrjEfSLg,ジャルジャルの笑いのツボ屋#05【大阪チャンネル】,人は誰しも“ツボに入って死ぬほど笑う”経験をしたことがあるはず。その瞬間はすべてを忘れられる人生最高の瞬間。そんな“奇跡の笑い”を...,2019-02-24T12:32:18.000Z,67,9,0,145,10475
275,RdR0V0QELng,『電車でもええ顔してる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-24T09:00:03.000Z,387,36,0,2293,155341
276,cHeKijaoMI0,『ええ顔してる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-23T09:00:02.000Z,440,31,0,2404,129047
277,Ko7NiYOMylI,『ボディーミュージックの世界に送り込まれる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-21T09:00:01.000Z,384,42,0,3290,261292
278,6B_t35y5MG0,『家庭教師のくせにうんこ行く奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-20T09:00:01.000Z,586,67,0,3668,325224
279,a0LGWh1QPWI,『格安ホテルで相部屋なった奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-13T09:00:02.000Z,587,110,0,3526,296616
280,D0npMz8OKMc,『机、ピアノ代わりにする奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-12T09:00:03.000Z,440,23,0,2029,105695
281,iY3rG6xTRwE,『クリーン田社長の身だしなみチェック受ける奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-06T09:00:08.000Z,387,29,0,2345,149590
282,eGoSV4UokGo,『モグリの意味がピンとこない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-02-04T09:00:03.000Z,293,28,0,1318,105731
283,biqkG1RAYO0,『勾玉な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-31T09:00:05.000Z,547,46,0,2028,101472
284,52Wwjnre4LE,『牢屋がイメージ通りな奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-30T09:00:00.000Z,371,40,0,1850,129567
285,9CkGPWmSyuw,『どんどんやってみる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-29T09:00:01.000Z,395,23,0,1332,82359
286,sFHnbM0D7gI,ジャルっと！爆ハリ！#147,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-28T09:00:10.000Z,137,3,0,270,14349
287,phWoiXxcU1s,『変質者を更生させる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-28T09:00:05.000Z,562,59,0,3632,227304
288,_SwL3nlus2I,『面白さ以前にキツい奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-26T09:00:09.000Z,580,62,0,2814,196335
289,kdAdv2gVOiE,『ツタだらけの家に住んでる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-18T09:00:04.000Z,406,31,0,1721,92434
290,t5awHP8kcx8,『英会話教室でイラつく奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-16T09:00:07.000Z,548,69,0,3062,239498
291,JvyvwOXOs_8,『「どうします？」って聞く奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-15T09:00:02.000Z,422,57,0,2484,184437
292,KgE73pPTtxE,『めっちゃ変な趣味ある奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-09T09:00:02.000Z,596,85,0,3284,242558
293,MmH4FT9T6zg,ジャルっと！爆ハリ！#144,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2019-01-07T09:00:04.000Z,155,17,0,300,19028
294,XvPoUZpU8m4,『ペンにキャップついてるの気付かん奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ 1月1日〜1月10日は『ネタのタネ』を2本ずつUPし...,2019-01-05T03:00:04.000Z,557,78,0,4573,248488
295,i25S_6F1KkM,『「どんくさい」を「どんくしぃ」と言う奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ 1月1日〜1月10日は『ネタのタネ』を2本ずつUPし...,2019-01-04T09:00:07.000Z,522,31,0,2606,148604
296,G-WTltpAkNY,『わけあって、声でかかった奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ 1月1日〜1月10日は『ネタのタネ』を2本ずつUPし...,2019-01-04T03:00:01.000Z,307,31,0,2526,126181
297,6aC8fFy8dyM,『２世代でしょぼい発明した奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ 1月1日〜1月10日は『ネタのタネ』を2本ずつUPし...,2019-01-02T09:00:02.000Z,403,98,0,3386,347899
298,ncff-equ5Eg,『口説き落とせそうって言いながら口説き落とす奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ 1月1日〜1月10日は『ネタのタネ』を2本ずつUPし...,2019-01-01T09:00:07.000Z,174,33,0,2124,136136
299,wtD56Lny6Qs,『隣人トラブル、エグい奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-28T09:00:07.000Z,621,120,0,4918,385107
300,PMz9akXmU-Q,『最後の問題に挑む奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-27T09:00:03.000Z,340,49,0,2499,232358
301,Q5LfiieSg2A,ジャルっと！爆ハリ！#142,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-24T09:00:03.000Z,128,4,0,312,14401
302,xB8qBlIVSD8,『ボイパに人生を捧げた奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-23T09:00:07.000Z,693,190,0,5383,627401
303,uuOBSfOAGxE,『「定期的？」って聞く奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-21T09:00:06.000Z,807,79,0,6213,284146
304,4NLef5sY_po,ジャルジャルのネタのタネ『ライブバージョンダウンロードしてしまった奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-19T09:00:00.000Z,434,31,0,1879,125091
305,BZbAleVX18w,ジャルジャルのネタのタネ『客足が減った蕎麦屋を改革する奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-18T09:00:02.000Z,388,41,0,2382,190091
306,xuzbvpZEljg,ジャルっと！爆ハリ！#141,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-17T09:00:15.000Z,184,10,0,371,17034
307,zPyzrZQDafw,ジャルジャルのネタのタネ『解散の判断早い奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-16T09:00:13.000Z,577,65,0,3223,243038
308,q0T4vjY6WaA,ジャルジャルのネタのタネ『ちっちゃい荷物届く奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-15T09:00:10.000Z,297,35,0,1770,125221
309,cs_FVE_np-w,ジャルジャルのネタのタネ『コメント欄を読む奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-13T09:00:04.000Z,938,45,0,3651,143553
310,vGj1421ze-g,ジャルジャルのネタのタネ『謎の行動を思春期の一言で片付ける奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-13T09:00:10.000Z,631,36,0,2872,128689
311,4r6YcviPaWU,ジャルジャルのネタのタネ『学校でのエアガン許可されてる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-12T09:00:01.000Z,536,126,0,4379,261155
312,1XaTFXrLb3I,ジャルジャルのネタのタネ『気づかないうちに痩せてた奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-11T09:00:01.000Z,392,64,0,2453,194833
313,4GBD1sdQv78,ジャルっと！爆ハリ！#140,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-10T09:00:00.000Z,146,4,0,411,16563
314,ox0AoLqDiHc,ジャルジャルのネタのタネ『「えぇーぇ」って言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-10T09:00:04.000Z,512,66,0,3455,212125
315,ZZH7NmY0rsE,ジャルジャルのネタのタネ『小ネタ思い付くと呼び出す奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-09T09:00:09.000Z,459,66,0,2522,197775
316,bJA1rET5aPU,ジャルジャルのネタのタネ『邪魔物の腹殴る奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-07T09:00:09.000Z,452,67,0,3620,292973
317,TTzc6YuePB4,ジャルジャルのネタのタネ『延長線上に似てる奴がいる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-05T09:00:02.000Z,390,67,0,2964,125004
318,PdtgekumU1o,ジャルっと！爆ハリ！#139,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-03T09:00:05.000Z,110,6,0,254,19373
319,lqSMrkhYQ64,ジャルジャルのネタのタネ『ガリガリ日記を書く、ガリガリ力士の奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-03T09:00:10.000Z,682,136,0,4375,288493
320,b1J39WQFvSs,ジャルジャルのネタのタネ『M-1決勝でやったネタ    国名分けっこやる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-12-02T16:32:50.000Z,4184,1206,0,54756,3008641
321,EJX25OE13vk,ジャルジャルのネタのタネ『うっすら寒いから会社休む奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-29T09:00:00.000Z,791,143,0,10943,554947
322,j4Krst_-aIQ,ジャルジャルのネタのタネ『バレエ教室やってる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-27T09:00:04.000Z,216,30,0,1451,110789
323,Dx18HnnhSLM,ジャルっと！爆ハリ！#138,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-26T09:00:01.000Z,90,9,0,194,12311
324,gKxxdKGbq3M,ジャルジャルのネタのタネ『洗脳されへん奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-26T09:00:07.000Z,390,78,0,3772,279708
325,a-5PMjw4XbA,ジャルジャルのネタのタネ『０点チャンピオンが何回浪人してるか当てる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-25T09:00:00.000Z,357,47,0,1919,154194
326,saUgPurtXL4,ジャルジャルのネタのタネ『「行かないですよ」って言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-23T09:00:13.000Z,383,49,0,2421,219162
327,Q4FT29ib0o0,ジャルジャルのネタのタネ『アカン奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-21T09:00:04.000Z,330,70,0,2928,193687
328,jSV4amCRL6U,ジャルジャルのネタのタネ『「which your choice」って言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-20T09:00:05.000Z,378,41,0,2661,148802
329,0h1Umrz0aU0,ジャルっと！爆ハリ！#130,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-19T09:00:00.000Z,67,9,0,143,10338
330,QK3Oe-qdGeY,ジャルジャルのネタのタネ『嫌な奴やと思ったらいい奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-19T09:00:02.000Z,434,105,0,4616,374711
331,TMAHSsRHcIs,ジャルジャルのネタのタネ『「あー来るんじゃなかった」って言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-17T09:00:04.000Z,269,28,0,1981,152730
332,VqMyHqyKbd0,ジャルジャルのネタのタネ『「安心させてよ～」って言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-15T09:00:06.000Z,318,40,0,2313,167508
333,Q_xJ69xjgmw,ジャルジャルのネタのタネ『目合う可能性高いところに座る奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-14T09:00:04.000Z,334,46,0,2951,216042
334,c-v1WPACqMU,ジャルっと！爆ハリ！#129,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-12T09:00:03.000Z,70,3,0,159,10659
335,fBifFhJ2Lio,ジャルジャルのネタのタネ『出身が違うから交じり合わない奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-11T09:00:03.000Z,571,85,0,2603,181067
336,XdXv9rFC8GE,ジャルジャルのネタのタネ『笹かまな奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-07T09:00:02.000Z,307,42,0,1975,164896
337,Ly0evXXguP4,ジャルジャルのネタのタネ『色々あった奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-06T09:00:02.000Z,283,45,0,2866,230193
338,mTo0cj5K644,ジャルッと！爆ハリ！#125,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-05T09:00:04.000Z,57,5,0,148,11251
339,ZeYkCUNFD7c,ジャルジャルのネタのタネ『態度一変する奴〜GK川島〜』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-05T09:00:03.000Z,244,45,0,1755,167702
340,S489af_h7yA,ジャルジャルのネタのタネ『キャラ抜くまで契約書にサインしない奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-11-03T09:00:05.000Z,207,38,0,1794,184308
341,xKpkPM-0cz8,ジャルジャルのネタのタネ『「今なんつった？」って言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-31T09:00:09.000Z,242,39,0,1838,116246
342,AypQ9KsKLsU,ジャルジャルのネタのタネ『屁こいて固まる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-29T09:00:01.000Z,237,14,0,1136,52159
343,sRVQGOPNTAM,ジャルッと！爆ハリ！#124,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2018-10-29T09:00:07.000Z,77,15,0,119,9615
344,Szw3FWG5uSg,ジャルジャルのネタのタネ『いい先生やのに･･･な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-28T09:00:02.000Z,340,38,0,3388,247807
345,YNCJE5_lto0,ジャルジャルのネタのタネ『殴る前に袖めくる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-26T09:00:06.000Z,418,102,0,3325,309009
346,f1cP6nL9bB4,ジャルジャルのネタのタネ『飲みに誘ったくせに喋らん奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-24T09:00:04.000Z,631,147,0,4478,506227
347,OQbr0oS1IVA,ジャルっと！爆ハリ！#123,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2018-10-22T09:00:02.000Z,69,1,0,164,9954
348,0q4eqk9StGE,ジャルジャルのネタのタネ『怒り分散させる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-21T09:00:01.000Z,313,23,0,3671,130677
349,YG_e0bZEVVU,ジャルジャルのネタのタネ『トイレ借りる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-17T09:00:03.000Z,349,41,0,2777,218363
350,VITWhp3ex1Q,ジャルっと！爆ハリ！#118,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2018-10-15T09:00:03.000Z,57,6,0,188,9959
351,fAE_7tBz7ZI,ジャルジャルのネタのタネ『挨拶下手な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-15T09:00:03.000Z,211,35,0,2408,177223
352,kM0GhVdJ_Bs,ジャルジャルのネタのタネ『記者会見する三流大学生の奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-14T09:00:04.000Z,320,52,0,2073,170042
353,2BEhA1gDqCE,ジャルジャルのネタのタネ『ほんまにヤバい奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-13T09:00:00.000Z,369,63,0,3137,259582
354,bxg9DUjrNng,ジャルっと！爆ハリ！#117,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2018-10-08T09:00:03.000Z,112,10,0,301,15009
355,bxPqUbvbD7U,ジャルジャルのネタのタネ『バンドメンバーから外されそうな奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-05T09:00:04.000Z,236,50,0,2255,185718
356,-yNyLNPgQ8k,ジャルジャルのネタのタネ『１対１、苦手な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-10-03T09:00:00.000Z,298,34,0,2133,156412
357,EIEo0yQxJWM,ジャルッと！爆ハリ！＃113,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2018-10-01T09:00:01.000Z,161,12,0,424,26253
